UNIPROT	TARGET	DRUG
P29375	T28052	D0PQ5P
P29375	T28052	D01WHH
P29375	T28052	D0T8YT
P29375	T28052	D00SUC
P29375	T28052	D03POM
P29375	T28052	D0K4LW
P29375	T28052	D0NM3B
Q9UGL1	T56871	D0IQ7Y
P41229	T85540	D0WA3E
P41229	T85540	D0IQ7Y
O15054	T56057	D0X5US
O15054	T56057	D0S3DD
Q6ZMT4	T18784	D0B2WZ
P0A715	T23688	D0KT4N
P0A715	T23688	D03KBV
P0A715	T23688	D0RK2I
P0A715	T23688	D04OQZ
P0A715	T23688	D0T3AE
P0A715	T23688	D0C1PC
P0A715	T23688	D05FBL
P0A715	T23688	D02KLU
P04951	T66120	D07XZT
P04951	T66120	D08ZQV
P04951	T66120	D0G7CG
P04951	T66120	D0S2QZ
P04951	T66120	D03ZKM
Q14145	T83198	D46EBX
Q14145	T83198	DG07UD
Q14145	T83198	DF1JO7
Q14145	T83198	D0JH8Z
Q14145	T83198	D01GTU
Q14145	T83198	D0N9GH
Q14145	T83198	D0WN1Y
Q14145	T83198	D0RM4V
Q14145	T83198	D0AX4Q
Q14145	T83198	D0AJ2T
Q14145	T83198	D0XL2V
Q14145	T83198	D0KX0J
Q14145	T83198	D0U9TR
Q14145	T83198	D0EO3S
Q14145	T83198	D0G1LS
Q14145	T83198	D02SPI
Q14145	T83198	D04ILM
Q14145	T83198	D0AZ8T
Q14145	T83198	D06LEF
Q14145	T83198	D0VA2G
Q14145	T83198	D01MZI
Q14145	T83198	D0L1JQ
Q14145	T83198	D0FM3Q
Q14145	T83198	D0FH6P
Q14145	T83198	D0MX0Q
Q14145	T83198	D01PKZ
Q14145	T83198	D0SA1N
Q14145	T83198	D02YNU
Q14145	T83198	D0VW9H
Q14145	T83198	D0MQ3X
Q14145	T83198	D0C1PB
Q14145	T83198	D09FZF
Q14145	T83198	D0Q9QQ
Q14145	T83198	D0N1VC
Q14145	T83198	D0G4EK
Q14145	T72491	D00TVL
Q14145	T72491	D02JFV
Q14145	T72491	D0O3KN
Q14145	T72491	D0LL7V
Q14145	T72491	D0WR1I
Q14145	T72491	D02FWA
Q14145	T72491	D0Q8JZ
Q14145	T76454	D0O6LW
Q14145	T76454	D0MS7G
Q14145	T80959	D09MSN
Q14145	T80959	D0AR0L
Q14145	T80959	D0I2DV
Q13976	T78543	D0T0CG
Q13976	T56035	D0GB4V
Q13976	T56035	D05JRA
Q13976	T56035	D04KSU
Q13976	T56035	D01MMM
Q13237	T23606	D0N1UU
Q13237	T56035	D0GB4V
Q13237	T56035	D05JRA
Q13237	T56035	D04KSU
Q13237	T56035	D01MMM
P43626	T71928	D00RYU
P43626	T71928	D08XPN
P43626	T71928	D04IXD
P43627	T54902	D00RYU
P43627	T54902	D08XPN
P43627	T54902	D04IXD
P43628	T53472	D00RYU
P43628	T53472	D08XPN
P43628	T53472	D04IXD
Q14954	T32720	D04IXD
P43631	T77515	D04IXD
P43630	T28217	D0GO4T
P52732	T28484	D0ZK2G
P52732	T28484	D08OPX
P52732	T28484	D0V2YJ
P52732	T28484	D07BKR
P52732	T28484	D04VWJ
P52732	T28484	D0PW4N
P52732	T28484	D0U4EU
P52732	T28484	D02AAO
P52732	T28484	D0W9SL
P52732	T63986	D00YYQ
P52732	T63986	D02SDD
P52732	T63986	D0U2HN
P52732	T63986	D0MZ8E
P52732	T63986	D08MYP
P52732	T63986	D02DAU
P52732	T63986	D01DVS
P52732	T63986	D03ZHM
P52732	T63986	D0M3VA
P52732	T63986	D02LDY
P52732	T63986	D0H7ZS
P52732	T63986	D05MQU
P52732	T63986	D0JN0N
P52732	T63986	D0NJ8L
P52732	T63986	D0K7HV
P52732	T63986	D0AV3M
P52732	T63986	D08RMK
P52732	T63986	D00OZN
P52732	T63986	D00WOE
P52732	T63986	D01ESV
P52732	T63986	D0E2KC
P52732	T63986	D0G1DW
P52732	T63986	D00HFV
P52732	T63986	D0J9UC
P52732	T63986	D00PRE
P52732	T63986	D0W4GY
P52732	T63986	D0TN1F
P52732	T63986	D0A9IB
P52732	T63986	D0N5OD
P52732	T63986	D0O5SA
P52732	T63986	D0YE2Z
P52732	T63986	D09KFR
P52732	T63986	D0P9ZN
P52732	T63986	D0MW5Z
P52732	T63986	D09MXK
P52732	T63986	D0M7KF
P52732	T63986	D0EC0B
P52732	T63986	D02SGH
P52732	T63986	D0OF6C
P52732	T63986	D09MSF
P52732	T63986	D0H3OP
P52732	T63986	D08FXD
P52732	T63986	D02HMN
P52732	T63986	D09FZW
P52732	T63986	D0N8FU
P52732	T63986	D05OMR
P52732	T63986	D0TR0R
P52732	T63986	D0T6MF
P52732	T63986	D06HLH
P52732	T63986	D09PLT
P52732	T63986	D0M3ZV
P52732	T63986	D0D3FV
P52732	T63986	D0OS3L
P52732	T63986	D0Y6IQ
P52732	T63986	D0V6CM
P52732	T63986	D09DGA
P52732	T63986	D0RO7K
P52732	T63986	D08JMI
P52732	T63986	D0Q5QC
Q03426	T03453	D0P9IA
Q03426	T03453	D0A5IX
P16497	T33491	D00VFM
P16497	T33491	D02MQL
P16497	T33491	D00MZS
P16497	T33491	D05ALG
Q15726	T18872	D04GEI
Q969F8	T39123	D01VSI
Q969F8	T39123	D0JE3Z
Q969F8	T39123	D0P9KL
P04183	T30081	D05GZD
P04183	T30081	D0Z9LP
P04183	T30081	D0ZH0I
P04183	T30081	D09WYY
P04183	T30081	D04BBF
P04183	T30081	D01GLG
P04183	T30081	D04GXW
P04183	T30081	D0G5VO
P04183	T30081	D08AOD
P04183	T30081	D0X1HX
P04183	T30081	D07OOW
P04183	T30081	D0R0EI
P04183	T30081	D0ST5A
P04183	T30081	D00CEO
P04183	T30081	D0PC2Y
P04183	T30081	D01VKE
P04183	T30081	D0I6UV
P04183	T30081	D02CCD
P04183	T30081	D00KWL
P04183	T30081	D07GKK
P04183	T30081	D0W8AD
P04183	T30081	D01CUJ
P04183	T30081	D0S4SQ
P04183	T30081	D0YJ5W
P04183	T30081	D0C7YS
P04183	T30081	D0Y4MD
P04183	T30081	D0HO0W
P04183	T30081	D0D7FB
P04183	T30081	D0O7GD
P04183	T30081	D00CVB
P04183	T30081	D0W8RX
P04183	T30081	D02KBE
P04183	T30081	D0FY1W
P04183	T30081	D05RRA
P04183	T30081	D0X4NF
P04183	T30081	D04QPD
P04183	T30081	D08AMJ
P04183	T30081	D07BYK
P04183	T30081	D0RX7Z
O00142	T22976	DI4SM3
O00142	T22976	D0I6UV
O00142	T22976	D02CCD
O00142	T22976	D00KWL
P10721	T57700	D03SGF
P10721	T57700	D0T2UB
P10721	T57700	D0UN9O
P10721	T57700	D0Y4BL
P10721	T57700	D08BJR
P10721	T57700	D0BL0O
P10721	T57700	D0C2GE
P10721	T57700	D05QBZ
P10721	T57700	D0N7AJ
P10721	T57700	D0T5OS
P10721	T57700	D05FFB
P10721	T57700	D0T4SL
P10721	T57700	D08ZWJ
P10721	T57700	D0Y9GK
P10721	T57700	D0I3XZ
P10721	T57700	D0P3JW
P10721	T57700	D0GW4Q
P10721	T57700	D0TS2B
P10721	T57700	D00DQX
P10721	T57700	D05CFQ
P10721	T57700	D0N8RV
P10721	T57700	D0E0SH
P10721	T57700	D03MDY
P10721	T57700	D0T1GF
P10721	T57700	D00NSD
P10721	T57700	D0Z6MT
P10721	T57700	D09AAK
P10721	T57700	D09TAB
P10721	T57700	D0AZ3C
P10721	T57700	D01PZD
P10721	T57700	D0W5HK
P10721	T57700	D09GDD
P10721	T57700	D0F0ZY
P10721	T57700	D0H0EQ
P10721	T57700	D0AK1F
P10721	T57700	D0D3FB
P10721	T57700	D0NB1V
P10721	T57700	D0O0AW
P10721	T57700	D0O4TA
P10721	T57700	D0T7BE
P10721	T57700	D0XQ5F
Q8N5S9	T38134	D0HZ8U
Q96RR4	T82262	D0HZ8U
Q96RR4	T82262	D06HVH
Q96RR4	T82262	D0XF1S
Q96RR4	T82262	D0PO8N
Q96RR4	T82262	D01UIJ
O43474	T81916	D07TRP
Q9P0G3	T39195	D00LOL
Q9P0G3	T39195	D07OQF
P06870	T40000	D00LAA
P06870	T40000	D0Q9VD
P06870	T40000	D0D1WN
P20151	T01908	D03OMK
P20151	T01908	D05FYR
P20151	T01908	D0B9EH
P20151	T01908	D4TI9A
P20151	T01908	DK6P5A
P20151	T01908	D0V4HO
P07288	T36935	D0BK3Z
P07288	T36935	D07NCC
P07288	T36935	D0Z3AB
P07288	T36935	D04BPQ
P07288	T36935	D08GFN
P07288	T36935	D09SCP
P07288	T36935	D0U3RV
P07288	T36935	D0G2MR
P07288	T36935	D08KGY
P07288	T36935	D0A3FZ
Q9Y5K2	T79400	D02MGJ
Q9Y337	T11808	D00LOL
Q9Y337	T11808	D07OQF
Q92876	T53612	D00HWJ
Q92876	T53612	D07SFI
P49862	T79155	D00LOL
P49862	T79155	D07OQF
P49862	T79155	D01JCX
P03952	T82739	DA8W3Q
P03952	T82739	D02PAU
P03952	T82739	D0R9CH
P03952	T82739	D08WQJ
P03952	T82739	D08OCS
P03952	T82739	D0X1OY
P03952	T82739	D05ZIP
P03952	T82739	D0IU5E
P03952	T82739	D0M4VZ
P03952	T82739	D03GSN
P03952	T82739	D9SMF2
P03952	T82739	D0P5AE
P03952	T82739	D08LEY
P03952	T82739	DQ1S0B
P03952	T87939	D0HL1X
Q86Z14	T14110	D0DJ0S
O15229	T50973	DP3J2W
O15229	T50973	DV8A1L
O15229	T50973	DJ7Z5W
O15229	T50973	DF1S3A
O15229	T50973	DY0HV9
O15229	T50973	DGV8K5
O15229	T50973	D0MV3E
O15229	T50973	D0XR0Z
O15229	T50973	D00XMF
O15229	T50973	D01TDT
O15229	T50973	D03EYJ
O15229	T50973	D04BYB
O15229	T50973	D06EDH
O15229	T50973	D06KFU
O15229	T50973	D0BU9N
O15229	T50973	D0DB7W
O15229	T50973	D0FW5Q
O15229	T50973	D0G6DW
O15229	T50973	D0JZ9L
O15229	T50973	D0LM5V
O15229	T50973	D0N9WZ
O15229	T50973	D0O8MJ
O15229	T50973	D0O9IS
O15229	T50973	D0OM6D
O15229	T50973	D0P1BE
O15229	T50973	D0PI7V
O15229	T50973	D0Q7NM
O15229	T50973	D0R3JM
O15229	T50973	D0R5HG
O15229	T50973	D0S0DL
O15229	T50973	D0T8AS
O15229	T50973	D0TK3W
O15229	T50973	D0UF8Z
O15229	T50973	D0UJ8Z
O15229	T50973	D0VI4S
O15229	T50973	D0WL1Z
O15229	T50973	D0X5OC
O15229	T50973	D0ZL9P
O15229	T50973	D0ZY4T
O15229	T50973	D03ROY
O15229	T50973	D0Z2JJ
O15229	T50973	D0ZB9T
Q03164	T17485	DS4JE8
Q03164	T17485	D97YGW
Q9NQR1	T30420	D0I4DG
Q9NQR1	T30420	D83QVW
Q9NQR1	T30420	DB4D2N
Q9NQR1	T30420	D4V0SI
Q4FZB7	T05164	D0P2EH
Q86Y97	T68490	D0P2EH
P01042	T30731	D05NMK
P01042	T30731	D0V4HO
P17252	T12808	D0B9BU
P17252	T12808	D05XMY
P17252	T12808	D06TLL
P17252	T12808	D0X2DH
P17252	T12808	D0L8HO
P17252	T12808	D04JNZ
P17252	T12808	D06ZCX
P17252	T12808	D0Q3XB
P17252	T12808	D0B1SO
P17252	T12808	D0N6ES
P17252	T12808	D0O1YH
P17252	T12808	D0M5FF
P17252	T12808	D06AOY
P17252	T12808	D00NYT
P17252	T12808	D0C3WY
P17252	T12808	D0EK0G
P17252	T12808	D07TPU
P17252	T12808	D0L0UY
P17252	T12808	D0P4JO
P17252	T12808	D0W7JA
P17252	T12808	D0L8CK
P17252	T12808	D0J4NI
P17252	T12808	D05SLL
P17252	T12808	D07ANB
P17252	T12808	D0L1YA
P17252	T12808	D02PUV
P17252	T12808	D09XIE
P17252	T12808	D0Q3GQ
P17252	T12808	D02QME
P17252	T12808	D0A8MN
P17252	T12808	D0S9UK
P17252	T12808	D0T0UH
P17252	T12808	D04OHM
P17252	T12808	D0GB4V
P17252	T12808	D0G2VC
P17252	T12808	D0V9SW
P17252	T12808	D09TSC
P17252	T12808	D0D3MR
P17252	T12808	D05LRV
P17252	T12808	D00TWA
P17252	T12808	D0F5HB
P17252	T12808	D0P2GK
P17252	T12808	D0R2TM
P17252	T12808	D0X0HN
P17252	T12808	D0R5ZR
P17252	T12808	D04DDM
P17252	T12808	D0ZG7E
P17252	T06413	D0K4GI
P17252	T06413	D02MFK
P17252	T06413	D0A2PN
P17252	T06413	D00SIC
P05771	T40276	D0H7DQ
P05771	T40276	D06TLL
P05771	T40276	D04TBJ
P05771	T40276	D0X2DH
P05771	T40276	D0L8HO
P05771	T40276	D04JNZ
P05771	T40276	D06ZCX
P05771	T40276	D0Q3XB
P05771	T40276	D0B1SO
P05771	T40276	D0L1YA
P05771	T40276	D02PUV
P05771	T40276	D09XIE
P05771	T40276	D0Q3GQ
P05771	T40276	D02QME
P05771	T40276	D0A8MN
P05771	T40276	D0S9UK
P05771	T40276	D0T0UH
P05771	T40276	D04OHM
P05771	T40276	D0V9SW
P05771	T40276	D09TSC
P05771	T40276	D0D3MR
P05771	T40276	D05LRV
P05771	T40276	D00TWA
P05771	T40276	D0E8UV
P05771	T40276	D98VPM
P05771	T40276	D0F5HB
P05771	T40276	D0W3LI
P05771	T40276	D0I6VU
P05771	T40276	D0MV4W
P05771	T40276	D0R2TM
P05771	T40276	D0X0HN
P05771	T40276	D0R5ZR
Q15139	T47885	D0O8FN
Q15139	T47885	D0F2SA
Q15139	T47885	D0MC3K
Q15139	T47885	D03HQE
Q15139	T47885	D08JPU
Q15139	T47885	D03DYT
Q05655	T44861	D0J1SA
Q05655	T44861	D04JNZ
Q05655	T44861	D06ZCX
Q05655	T44861	D0L8HO
Q05655	T44861	D0M3UR
Q05655	T44861	D0K5ZY
Q05655	T44861	D0G3BJ
Q05655	T44861	D02PUV
Q05655	T44861	D09XIE
Q05655	T44861	D0Q3GQ
Q05655	T44861	D02KPV
Q05655	T44861	D02QME
Q05655	T44861	D0A8MN
Q05655	T44861	D0S9UK
Q05655	T44861	D0T0UH
Q05655	T44861	D0V9SW
Q05655	T44861	D09TSC
Q05655	T44861	D0D3MR
Q05655	T44861	D05LRV
Q05655	T44861	D00TWA
Q05655	T44861	D0O6HP
Q05655	T44861	D04VPV
Q05655	T44861	D0X0HN
Q05655	T44861	D0R5ZR
Q05655	T49368	D06TLL
Q05655	T49368	D08CMT
Q05655	T49368	D08SPM
Q05655	T49368	D07WBD
Q05655	T49368	D0M0JF
Q05655	T49368	D04JNZ
Q05655	T49368	D0TO6S
Q05655	T49368	D06ZCX
Q05655	T49368	D04AXH
Q05655	T49368	D0J4NI
Q05655	T49368	D05SLL
Q05655	T49368	D0R2TM
Q02156	T00895	D0D4ZL
Q02156	T00895	D06ZCX
Q02156	T00895	D0L8HO
Q02156	T00895	D0EK0G
Q02156	T00895	D06AOY
Q02156	T00895	D00NYT
Q02156	T00895	D0C3WY
Q02156	T00895	D02PUV
Q02156	T00895	D09XIE
Q02156	T00895	D0Q3GQ
Q02156	T00895	D02QME
Q02156	T00895	D0A8MN
Q02156	T00895	D0S9UK
Q02156	T00895	D0T0UH
Q02156	T00895	D0V9SW
Q02156	T00895	D09TSC
Q02156	T00895	D0D3MR
Q02156	T00895	D05LRV
Q02156	T00895	D00TWA
Q02156	T00895	D0J7CE
Q02156	T00895	D0E6AH
Q02156	T00895	D0Y4AW
Q02156	T00895	D0X0HN
Q02156	T00895	D0R5ZR
Q02156	T93262	D0T9ZL
Q02156	T93262	D02VLL
Q02156	T93262	D09RFD
Q02156	T93262	D0L8HO
Q02156	T93262	D04JNZ
Q02156	T93262	D0TO6S
Q02156	T93262	D04AXH
Q02156	T93262	D0R2TM
P05129	T47107	D06TLL
P05129	T47107	D0L8HO
P05129	T47107	D04JNZ
P05129	T47107	D0TO6S
P05129	T47107	D06ZCX
P05129	T47107	D04AXH
P05129	T47107	D06AOY
P05129	T47107	D00NYT
P05129	T47107	D0C3WY
P05129	T47107	D0EK0G
P05129	T47107	D0L1YA
P05129	T47107	D02PUV
P05129	T47107	D09XIE
P05129	T47107	D0Q3GQ
P05129	T47107	D02QME
P05129	T47107	D0A8MN
P05129	T47107	D0S9UK
P05129	T47107	D0T0UH
P05129	T47107	D04OHM
P05129	T47107	D0V9SW
P05129	T47107	D09TSC
P05129	T47107	D0D3MR
P05129	T47107	D05LRV
P05129	T47107	D08GFG
P05129	T47107	D00TWA
P05129	T47107	D07NVU
P05129	T47107	D0R2TM
P05129	T47107	D0X0HN
P05129	T47107	D0R5ZR
P41743	T83174	D0K6ES
P41743	T83174	D0B8NW
P24723	T40149	D02NUN
P24723	T40149	D0UH5I
P24723	T40149	D0HU4L
P24723	T40149	D07TMI
P24723	T40149	D0Z3TU
P24723	T40149	D0DS2V
P24723	T40149	D01YJD
P24723	T40149	D04YKA
P24723	T40149	D05ZZH
P24723	T40149	D0LL1H
P24723	T40149	D04JNZ
P24723	T40149	D06ZCX
P24723	T40149	D04AXH
P24723	T40149	D0R2TM
Q04759	T23995	D07PZQ
Q04759	T23995	D05BHG
Q04759	T23995	D0L8HO
Q04759	T23995	D06ZCX
Q04759	T23995	D02PUV
Q04759	T23995	D09XIE
Q04759	T23995	D0Q3GQ
Q04759	T23995	D02QME
Q04759	T23995	D0A8MN
Q04759	T23995	D0S9UK
Q04759	T23995	D0T0UH
Q04759	T23995	D0V9SW
Q04759	T23995	D09TSC
Q04759	T23995	D0D3MR
Q04759	T23995	D05LRV
Q04759	T23995	D00TWA
Q04759	T23995	D0J7CE
Q04759	T23995	D0F5HB
Q04759	T23995	D0X0HN
Q04759	T23995	D0R5ZR
Q04759	T72295	D00NQN
Q04759	T72295	D00PYD
Q04759	T72295	D00XRM
Q04759	T72295	D0TT6X
Q04759	T72295	D05QWZ
Q04759	T72295	D04JNZ
Q04759	T72295	D04AXH
Q04759	T72295	D0U9YY
Q04759	T72295	D0W1FM
Q04759	T72295	D08HCY
Q04759	T72295	D0S7UD
Q05513	T59190	D08JPU
Q05513	T59190	D0TO6S
Q05513	T59190	D0L8HO
Q05513	T59190	D06ZCX
Q05513	T59190	D02PUV
Q05513	T59190	D09XIE
Q05513	T59190	D0Q3GQ
Q05513	T59190	D02QME
Q05513	T59190	D0A8MN
Q05513	T59190	D0S9UK
Q05513	T59190	D0T0UH
Q05513	T59190	D0V9SW
Q05513	T59190	D09TSC
Q05513	T59190	D0D3MR
Q05513	T59190	D05LRV
Q05513	T59190	D00TWA
Q05513	T59190	D0X0HN
Q05513	T59190	D0R5ZR
Q05513	T59190	D03VKC
Q05513	T59190	D0Y7KX
Q05513	T59190	D0CV8T
Q05513	T59190	D0T2KT
Q05513	T74258	D06TLL
Q05513	T74258	D06EPV
Q05513	T74258	D07AUV
Q05513	T74258	D0M2SC
Q05513	T74258	D0C1CA
Q05513	T74258	D05WAM
Q05513	T74258	D06ZCX
Q05513	T74258	D0R2TM
P14618	T65889	DLN0P8
P14618	T65889	D09EFC
Q15418	T83202	D06PJW
Q15418	T83202	D01YWE
Q15418	T83202	D02VBF
Q15418	T83202	D00RPW
Q15418	T83202	D08QMJ
Q15418	T83202	D0I3YK
Q15418	T83202	D0R0DW
Q15418	T83202	D0T2CA
Q15349	T28043	D09AID
Q15349	T28043	D02VBF
P51812	T03279	D0C2GE
P51812	T03279	D0U3NI
P51812	T03279	D09AID
P51812	T03279	D02VBF
P51812	T03279	D01IOH
P51812	T03279	D0O6TG
P51812	T03279	D0X8YV
O75582	T50224	D05GSF
O75582	T50224	D0Y3AM
Q9UK32	T95878	D09AID
Q9UK32	T95878	D02VBF
Q9UK32	T95878	D0Z6IH
Q9UK32	T95878	D0X7ZB
P23443	T94479	D0B9BU
P23443	T94479	D0R6OM
P23443	T94479	D0L2WP
P23443	T94479	D0I1FJ
P23443	T94479	D0N4WB
P23443	T94479	D0L8HO
P23443	T94479	D0N6ES
P23443	T94479	D0O1YH
P23443	T94479	D0A5RM
P23443	T94479	D0M5FF
P23443	T94479	D0GB4V
P23443	T94479	D0G2VC
P23443	T94479	D0Y4LI
P23443	T94479	D06HYF
P23443	T94479	D02ABC
P23443	T94479	D0BN4A
Q9UBS0	T42760	DJR94F
P43405	T62431	D04LGK
P43405	T62431	D00EIL
P43405	T62431	D09KEB
P43405	T62431	D0J3FK
P43405	T62431	D0T4MJ
P43405	T62431	D03YUW
P43405	T62431	D0O6OH
P43405	T62431	D04TLI
P43405	T62431	D0C7AS
P43405	T62431	D0A1CM
P43405	T62431	D0Y2XQ
P43405	T62431	D08DBE
P43405	T62431	D0S6TK
P43405	T62431	D0R9IU
P43405	T62431	D0C0SZ
P43405	T62431	D01IDW
P43405	T62431	D0H2HZ
P43405	T62431	DODG42
P43405	T62431	DI1VM3
P43405	T62431	D06KTJ
P43405	T62431	D0G9AW
P43405	T62431	D0BI3N
P43405	T62431	D0BW6F
P43405	T62431	D00OPX
P43405	T62431	D0V8HJ
P43405	T62431	D0Y6ON
P43405	T62431	D0WA1V
P43405	T62431	D0CD6Y
P43405	T62431	D0JU1R
P43405	T37952	D0TG4S
P9WKE1	T94400	D0U2KT
P9WKE1	T94400	D0ZH0I
P9WKE1	T94400	D00ICA
P9WKE1	T94400	D09WYY
P9WKE1	T94400	D04BBF
P9WKE1	T94400	D0A2IQ
P9WKE1	T94400	D0I9ZJ
P9WKE1	T94400	D0R4PI
P9WKE1	T94400	D01GLG
P9WKE1	T94400	D0SC7C
P9WKE1	T94400	D0F2ME
P9WKE1	T94400	D0P2IN
P9WKE1	T94400	D0K6QS
P9WKE1	T94400	D0M4MA
Q16719	T99912	D0V4AX
Q16719	T99912	D00ASH
Q16719	T99912	D05JZS
Q16719	T99912	D02DWE
Q16719	T99912	D17TRG
Q16719	T99912	D6QA4N
L0P818	T03985	D00RIB
P32004	T80020	D05KFH
P32004	T80020	D0M9TO
P18627	T94718	D05ZLH
P18627	T94718	D0DB2F
P18627	T94718	D02IYC
P18627	T94718	D0ZX2L
P18627	T94718	D0XO9F
P18627	T94718	D4L3IZ
P18627	T94718	DL07ZP
P18627	T94718	D4KTA9
P18627	T94718	D7TV5I
P18627	T94718	DMEQ73
P18627	T94718	D0BOM7
P18627	T94718	D4CGN3
P18627	T94718	D03ZSA
P18627	T94718	D0P9MW
P18627	T94718	D0T7OI
Q6GTX8	T39047	DK6J7M
Q13751	T29736	D09PFR
Q13753	T75613	D08DSC
P13473	T46052	DX36OY
P25084	T20534	D9SMC5
P25084	T20534	D16JNF
Q01650	T48330	D05BOD
Q01650	T48330	D01BCL
Q01650	T48330	D0SC5V
Q9NRM7	T18390	D0R3MO
P18428	T52110	D0X0EU
Q9UIQ6	T97537	D04DTE
Q9UIQ6	T97537	D02MNM
Q9UIQ6	T97537	D0X2XN
Q9UIQ6	T97537	D04AFR
Q9UIQ6	T97537	D05ZEZ
Q9UIQ6	T97537	D0V4YX
Q9UIQ6	T97537	D06JLW
Q9UIQ6	T97537	D0HO8O
Q9UIQ6	T97537	D0IC5Y
P04180	T05661	D0T5YB
P06239	T12499	D0B9BU
P06239	T12499	D0Y4BL
P06239	T12499	D0OZ2S
P06239	T12499	D0Y1SR
P06239	T12499	D0IZ8M
P06239	T12499	D08RZB
P06239	T12499	D04TLI
P06239	T12499	D0D5KZ
P06239	T12499	D00ICA
P06239	T12499	D07AIB
P06239	T12499	D03AER
P06239	T12499	D06WGX
P06239	T12499	D0M4SY
P06239	T12499	D00NWF
P06239	T12499	D0YZ7H
P06239	T12499	D0L8HO
P06239	T12499	D0M3CT
P06239	T12499	D02BUW
P06239	T12499	D0TO6S
P06239	T12499	D0A2LX
P06239	T12499	D08WOG
P06239	T12499	D07ERV
P06239	T12499	D0L4HJ
P06239	T12499	D0BS6R
P06239	T12499	D0D9TU
P06239	T12499	D0H1OK
P06239	T12499	D0N6ES
P06239	T12499	D0O1YH
P06239	T12499	D09HXU
P06239	T12499	D03NPX
P06239	T12499	D06WJA
P06239	T12499	D0C3AD
P06239	T12499	D0M5FF
P06239	T12499	D0P3JW
P06239	T12499	D0S1KJ
P06239	T12499	D0GW4Q
P06239	T12499	D0Z7GH
P06239	T12499	D0OH3J
P06239	T12499	D0D5EW
P06239	T12499	D0A7FQ
P06239	T12499	D0CE3R
P06239	T12499	D0GT8N
P06239	T12499	D09QBA
P06239	T12499	D08DVL
P06239	T12499	D0GB4V
P06239	T12499	D06CIJ
P06239	T12499	D0U3XL
P06239	T12499	D02XNW
P06239	T12499	D0E6XR
P00338	T32790	DZ8DF0
P00338	T88057	D03IMZ
P00338	T88057	D0LP2H
P00338	T88057	D0R6JE
P00338	T88057	D09EDP
P00338	T88057	D0T3PV
P00338	T88057	D0M6CB
P00338	T88057	D01PLP
P01130	T94692	D07LUR
P01130	T94692	D02JDL
P15917	T72335	D0T9HG
P15917	T72335	D01MBG
P15917	T72335	D03QAN
P15917	T72335	D0TO6S
P15917	T72335	D01QWL
P15917	T72335	D0EL3A
P15917	T72335	D0M4IF
P15917	T72335	D0SU7B
P15917	T72335	D0M2KQ
P15917	T72335	D0J5VK
P15917	T72335	D0MV0W
P15917	T72335	D0X1JG
P15917	T72335	D0A4TC
P15917	T72335	D09SZY
P09382	T09544	D0N0DD
P09382	T09544	D0N5RH
P09382	T09544	D0D1JC
P17931	T72038	D0HB9G
P17931	T72038	D03CDB
P17931	T72038	D06BKH
P48357	T17163	D08HUB
P48357	T17163	D0D7YR
P48357	T17163	D0C6TL
P48357	T17163	D07OED
P48357	T17163	D0G8BE
P48357	T17163	D0D1PQ
P48357	T17163	D0B3IZ
P48357	T17163	D0J3AV
P48357	T17163	D06GZW
P48357	T17163	D0Z9EO
P19256	T59122	D09ZSO
Q99538	T32973	D0W6HI
Q99538	T32973	D0PV4H
Q9BXB1	T90672	D2ZI3H
O75473	T14231	D0X1YZ
O75473	T14231	D2ZI3H
O75473	T14231	DD6AZ5
O75473	T14231	DV8I4Q
Q04760	T88285	D0Q5FV
Q04760	T88285	D0X7OS
Q04760	T88285	D08DOY
Q04760	T88285	D0K2UP
Q04760	T88285	D0I6JQ
Q04760	T88285	D0YI5C
Q04760	T88285	D01UKL
Q04760	T88285	D00XKH
Q04760	T88285	D0E3VR
Q04760	T88285	D0Z9WS
Q04760	T88285	D0FX3J
Q04760	T88285	D0I2AG
Q04760	T88285	D0I8PQ
Q04760	T88285	D03OXL
Q04760	T88285	D0G3TK
Q04760	T88285	D0O3DI
Q04760	T88285	D0V3PG
Q04760	T88285	D0R3IN
Q04760	T88285	D00YEV
Q04760	T88285	D02ABO
P38571	T24373	D0CH4A
P42702	T96894	D0L1FN
P15018	T29774	DX5T9B
Q96FE5	T05643	D07DSN
P53667	T70840	D03CPB
P53667	T70840	D07XWC
P53667	T70840	D0F6NZ
P53667	T70840	D0FC4Y
P53667	T70840	D0S0XD
P53671	T09133	D07XWC
P53671	T09133	D0YI1Z
P53671	T09133	D0F6NZ
P53671	T09133	D0FC4Y
P53671	T09133	D0S0XD
Q9Y5X9	T19368	D02NHW
P07098	T49064	D02UVH
P07098	T49064	D09BWD
P07098	T49064	D04NRB
P06858	T28692	D0OH9B
P06858	T28692	D0SA3J
P06858	T28692	D01RNV
P06858	T28692	D0J5DC
P06858	T28692	D05VIX
P16233	T94309	D04HWJ
P16233	T94309	D02UVH
P16233	T94309	D0K1UI
P16233	T94309	D06PVF
P16233	T94309	D09CGL
P16233	T94309	D09VRZ
P16233	T94309	D0D7AM
P16233	T94309	D0T9LR
P16233	T94309	D0A5DJ
P16233	T94309	D07QAR
P16233	T94309	D0T9TJ
Q05469	T55689	D0T8QY
Q05469	T55689	D0B4KG
Q05469	T55689	D02CWR
Q05469	T55689	D02XQX
Q05469	T55689	D0KH3M
Q05469	T55689	D0F3WR
Q05469	T55689	D0R0AX
